term1;term2;error_degree;weight;eq_id;eq_size;community
116662129;http://als.dbpedia.org/resource/Barack_Obama;http://sl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662130;http://als.dbpedia.org/resource/Barack_Obama;http://sq.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662131;http://als.dbpedia.org/resource/Barack_Obama;http://sr.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116662132;http://als.dbpedia.org/resource/Barack_Obama;http://su.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662133;http://als.dbpedia.org/resource/Barack_Obama;http://sv.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662134;http://als.dbpedia.org/resource/Barack_Obama;http://sw.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662135;http://als.dbpedia.org/resource/Barack_Obama;http://ta.dbpedia.org/resource/பராக்_ஒபாமா;0.24;2;5723;14916;0
116662136;http://als.dbpedia.org/resource/Barack_Obama;http://te.dbpedia.org/resource/బరాక్_ఒబామా;0.24;2;5723;14916;0
116662137;http://als.dbpedia.org/resource/Barack_Obama;http://tg.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116662138;http://als.dbpedia.org/resource/Barack_Obama;http://tg.dbpedia.org/resource/Барак_Ҳусейн_Обама;0.24;2;5723;14916;0
116662139;http://als.dbpedia.org/resource/Barack_Obama;http://th.dbpedia.org/resource/บารัก_โอบามา;0.24;2;5723;14916;0
116662140;http://als.dbpedia.org/resource/Barack_Obama;http://th.dbpedia.org/resource/บารัค_โอบามา;0.24;2;5723;14916;0
116662141;http://als.dbpedia.org/resource/Barack_Obama;http://tl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662142;http://als.dbpedia.org/resource/Barack_Obama;http://tr.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662143;http://als.dbpedia.org/resource/Barack_Obama;http://tt.dbpedia.org/resource/Baraq_Husseyın_Obama_II;0.24;2;5723;14916;0
116662144;http://als.dbpedia.org/resource/Barack_Obama;http://tt.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116662145;http://als.dbpedia.org/resource/Barack_Obama;http://uk.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116662146;http://als.dbpedia.org/resource/Barack_Obama;http://ur.dbpedia.org/resource/بارک_اوبامہ;0.24;2;5723;14916;0
116662147;http://als.dbpedia.org/resource/Barack_Obama;http://uz.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662148;http://als.dbpedia.org/resource/Barack_Obama;http://vec.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662149;http://als.dbpedia.org/resource/Barack_Obama;http://vi.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662150;http://als.dbpedia.org/resource/Barack_Obama;http://wa.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662151;http://als.dbpedia.org/resource/Barack_Obama;http://war.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662152;http://als.dbpedia.org/resource/Barack_Obama;http://www.wikidata.org/entity/Q76;0.24;2;5723;14916;0
116662153;http://als.dbpedia.org/resource/Barack_Obama;http://yi.dbpedia.org/resource/באראק_אבאמא;0.24;2;5723;14916;0
116662154;http://als.dbpedia.org/resource/Barack_Obama;http://yo.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662155;http://als.dbpedia.org/resource/Barack_Obama;http://zh-min-nan.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662156;http://als.dbpedia.org/resource/Barack_Obama;http://zh-yue.dbpedia.org/resource/奧巴馬;0.24;2;5723;14916;0
116662157;http://als.dbpedia.org/resource/Barack_Obama;http://zh.dbpedia.org/resource/贝拉克·奥巴马;0.24;2;5723;14916;0
116662158;http://am.dbpedia.org/resource/%E1%89%A3%E1%88%AB%E1%8A%AD_%E1%8A%A6%E1%89%A3%E1%88%9B;http://am.dbpedia.org/resource/ባራክ_ኦባማ;0.49;1;5723;14916;0
116662159;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://an.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662160;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ar.dbpedia.org/resource/باراك_أوباما;0.24;2;5723;14916;0
116662161;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://arz.dbpedia.org/resource/باراك_اوباما;0.24;2;5723;14916;0
116662162;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ast.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662163;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://az.dbpedia.org/resource/Barak_Obama;0.24;2;5723;14916;0
116662164;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ba.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116662165;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://bat-smg.dbpedia.org/resource/Baraks_Obama;0.24;2;5723;14916;0
116662166;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://be-x-old.dbpedia.org/resource/Барак_Абама;0.24;2;5723;14916;0
116662167;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://be.dbpedia.org/resource/Барак_Абама;0.24;2;5723;14916;0
116662168;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://bg.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116662169;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://bn.dbpedia.org/resource/বারাক_ওবামা;0.24;2;5723;14916;0
116662170;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://br.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662171;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://bs.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662172;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ca.dbpedia.org/resource/Barack_Hussein_Obama;0.24;2;5723;14916;0
116662173;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ca.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662174;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ceb.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662175;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ckb.dbpedia.org/resource/باراک_ئۆباما;0.24;2;5723;14916;0
116662176;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://cs.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662177;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://cv.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116662178;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://cy.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662179;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://da.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662180;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://dbpedia.org/resource/Barack_Obama;0.49;2;5723;14916;0-3
116662181;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://de.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662182;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://diq.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662183;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://el.dbpedia.org/resource/Μπαράκ_Ομπάμα;0.24;2;5723;14916;0
116662184;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://eo.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662185;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://es.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662186;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://et.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662187;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://eu.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662188;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://fa.dbpedia.org/resource/باراک_اوباما;0.24;2;5723;14916;0
116662189;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://fi.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662190;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://fr.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662191;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://fy.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662192;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ga.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662193;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://gd.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662194;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://gl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662195;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://he.dbpedia.org/resource/ברק_אובמה;0.24;2;5723;14916;0
116662196;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://hi.dbpedia.org/resource/बराक_ओबामा;0.24;2;5723;14916;0
116662197;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://hr.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662198;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ht.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662199;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://hu.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662200;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://hy.dbpedia.org/resource/Բարաք_Օբամա;0.24;2;5723;14916;0
116662201;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ia.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662202;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://id.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662203;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://io.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662204;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://is.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662205;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://it.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662206;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ja.dbpedia.org/resource/バラク・オバマ;0.24;2;5723;14916;0
116662207;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://jv.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662208;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ka.dbpedia.org/resource/ბარაკ_ობამა;0.24;2;5723;14916;0
116662209;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://kk.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116662210;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://kn.dbpedia.org/resource/ಬರಾಕ್_ಒಬಾಮ;0.24;2;5723;14916;0
116662211;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ko.dbpedia.org/resource/버락_오바마;0.24;2;5723;14916;0
116662212;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ku.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662213;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ky.dbpedia.org/resource/Барак_Хусеин_Обама;0.24;2;5723;14916;0
116662214;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://la.dbpedia.org/resource/Baracus_Obama;0.24;2;5723;14916;0
116662215;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://lb.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662216;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://lmo.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662217;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://lt.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662218;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://lv.dbpedia.org/resource/Baraks_Obama;0.24;2;5723;14916;0
116662219;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://map-bms.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662220;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://mg.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662221;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://mk.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116662222;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ml.dbpedia.org/resource/ബറാക്ക്_ഒബാമ;0.24;2;5723;14916;0
116662223;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://mr.dbpedia.org/resource/बराक_ओबामा;0.24;2;5723;14916;0
116662224;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ms.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662225;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://my.dbpedia.org/resource/ဘာရက်_အိုဘားမား;0.24;2;5723;14916;0
116662226;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;0.24;2;5723;14916;0
116662227;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://mzn.dbpedia.org/resource/باراک_اوباما;0.24;2;5723;14916;0
116662228;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://nap.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662229;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://nds.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662230;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ne.dbpedia.org/resource/बाराक_ओबामा;0.24;2;5723;14916;0
116662231;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://nl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662232;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://nn.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662233;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://no.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662234;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://oc.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662235;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://pl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662236;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://pms.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662237;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://pnb.dbpedia.org/resource/بارک_اوبامہ;0.24;2;5723;14916;0
116662238;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://pt.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662239;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://qu.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662240;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ro.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662241;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ru.dbpedia.org/resource/Обама,_Барак;0.24;2;5723;14916;0
116662242;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://scn.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662243;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://sco.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662244;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://sh.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662245;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://simple.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662246;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://sk.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662247;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://sl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662248;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://sq.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662249;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://sr.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116662250;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://su.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662251;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://sv.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662252;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://sw.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662253;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ta.dbpedia.org/resource/பராக்_ஒபாமா;0.24;2;5723;14916;0
116662254;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://te.dbpedia.org/resource/బరాక్_ఒబామా;0.24;2;5723;14916;0
116662255;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://tg.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116662256;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://tg.dbpedia.org/resource/Барак_Ҳусейн_Обама;0.24;2;5723;14916;0
116662257;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://th.dbpedia.org/resource/บารัก_โอบามา;0.24;2;5723;14916;0
116662258;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://th.dbpedia.org/resource/บารัค_โอบามา;0.24;2;5723;14916;0
116662259;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://tl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662260;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://tr.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662261;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://tt.dbpedia.org/resource/Baraq_Husseyın_Obama_II;0.24;2;5723;14916;0
116662262;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://tt.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116662263;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://uk.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116662264;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://ur.dbpedia.org/resource/بارک_اوبامہ;0.24;2;5723;14916;0
116662265;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://uz.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662266;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://vec.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662267;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://vi.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662268;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://wa.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662269;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://war.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662270;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://www.wikidata.org/entity/Q76;0.24;2;5723;14916;0
116662271;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://yi.dbpedia.org/resource/באראק_אבאמא;0.24;2;5723;14916;0
116662272;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://yo.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662273;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://zh-min-nan.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116662274;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://zh-yue.dbpedia.org/resource/奧巴馬;0.24;2;5723;14916;0
116662275;http://am.dbpedia.org/resource/ባራክ_ኦባማ;http://zh.dbpedia.org/resource/贝拉克·奥巴马;0.24;2;5723;14916;0
116662276;http://an.dbpedia.org/resource/Barack_Obama;http://ar.dbpedia.org/resource/باراك_أوباما;0.24;2;5723;14916;0
